,customer_id,offer_id,offer_received,offer_viewed,offer_completed,time_received,time_viewed,time_completed,offer_duration
27400,6664,7,1.0,1.0,0.0,408,426,0,240
27401,6664,8,1.0,1.0,0.0,576,594,0,72
27403,6665,1,3.0,2.0,3.0,336,378,396,168
27404,6665,7,1.0,1.0,1.0,168,192,204,240
27405,6665,8,1.0,1.0,0.0,408,408,0,72
27407,6666,3,1.0,0.0,0.0,576,0,0,96
27408,6666,6,1.0,1.0,1.0,504,504,522,168
27409,6666,7,1.0,1.0,1.0,0,0,18,240
27410,6666,9,2.0,2.0,2.0,168,174,168,120
27411,6666,10,1.0,0.0,1.0,336,0,444,168
27413,6667,2,1.0,1.0,0.0,0,36,0,120
27414,6667,5,2.0,0.0,0.0,168,0,0,240
27415,6667,6,1.0,1.0,0.0,408,408,0,168
27416,6667,7,1.0,0.0,0.0,504,0,0,240
27418,6668,2,1.0,0.0,1.0,408,0,444,120
27419,6668,3,1.0,0.0,0.0,504,0,0,96
27420,6668,4,1.0,0.0,1.0,168,0,192,168
27421,6668,8,1.0,1.0,0.0,336,354,0,72
27422,6668,9,1.0,1.0,1.0,576,624,618,120
27424,6669,1,1.0,1.0,1.0,0,12,12,168
27425,6669,4,2.0,2.0,2.0,504,510,510,168
27426,6669,5,1.0,1.0,1.0,336,348,510,240
27427,6669,9,1.0,1.0,1.0,168,174,186,120
27429,6670,3,2.0,0.0,0.0,168,0,0,96
27430,6670,4,1.0,0.0,0.0,408,0,0,168
27431,6670,6,1.0,1.0,1.0,504,504,624,168
27432,6670,9,1.0,1.0,0.0,0,6,0,120
27434,6672,4,1.0,0.0,0.0,576,0,0,168
27435,6672,6,2.0,2.0,2.0,0,30,156,168
27436,6672,10,2.0,1.0,2.0,408,492,462,168
27438,6673,5,1.0,1.0,0.0,576,654,0,240
27439,6673,8,2.0,2.0,0.0,0,0,0,72
27441,6674,4,1.0,0.0,1.0,408,0,426,168
27442,6674,6,1.0,1.0,1.0,336,342,390,168
27443,6674,7,2.0,2.0,2.0,168,168,336,240
27444,6674,10,1.0,0.0,0.0,0,0,0,168
27446,6675,1,1.0,1.0,1.0,504,510,576,168
27447,6675,2,1.0,1.0,1.0,576,576,576,120
27448,6675,5,1.0,1.0,1.0,336,342,390,240
27449,6675,7,1.0,1.0,1.0,408,408,576,240
27451,6676,4,2.0,1.0,2.0,336,498,414,168
27452,6676,5,1.0,1.0,1.0,0,102,114,240
27453,6676,7,1.0,1.0,1.0,504,618,504,240
27454,6676,9,1.0,1.0,1.0,168,168,180,120
27456,6677,2,1.0,0.0,1.0,336,0,408,120
27457,6677,3,1.0,0.0,0.0,408,0,0,96
27458,6677,7,1.0,1.0,1.0,504,510,528,240
27459,6677,8,1.0,1.0,0.0,168,174,0,72
27460,6677,9,2.0,2.0,2.0,0,0,0,120
27462,6678,1,2.0,0.0,1.0,336,0,348,168
27463,6678,4,1.0,1.0,0.0,576,594,0,168
27464,6678,9,3.0,3.0,1.0,0,24,78,120
27466,6679,2,1.0,1.0,1.0,0,0,24,120
27467,6679,8,1.0,1.0,0.0,504,510,0,72
27469,6681,1,2.0,2.0,0.0,408,414,0,168
27470,6681,3,1.0,0.0,0.0,0,0,0,96
27471,6681,8,1.0,1.0,0.0,168,180,0,72
27473,6682,5,1.0,0.0,0.0,336,0,0,240
27474,6682,6,1.0,0.0,0.0,0,0,0,168
27475,6682,7,1.0,1.0,1.0,576,582,696,240
27476,6682,10,2.0,1.0,0.0,168,198,0,168
27478,6683,2,3.0,3.0,1.0,0,60,372,120
27479,6683,10,1.0,1.0,1.0,408,456,480,168
27481,6684,1,1.0,1.0,1.0,168,204,210,168
27482,6684,3,1.0,1.0,0.0,576,690,0,96
27483,6684,7,1.0,1.0,1.0,0,12,54,240
27484,6684,10,1.0,0.0,0.0,504,0,0,168
27486,6686,1,1.0,1.0,0.0,0,6,0,168
27487,6686,3,1.0,0.0,0.0,336,0,0,96
27488,6686,10,1.0,0.0,0.0,408,0,0,168
27490,6687,1,1.0,0.0,0.0,336,0,0,168
27491,6687,5,1.0,0.0,0.0,168,0,0,240
27492,6687,8,3.0,3.0,0.0,0,120,0,72
27494,6689,1,1.0,1.0,1.0,168,252,282,168
27495,6689,3,1.0,1.0,0.0,408,432,0,96
27496,6689,4,1.0,1.0,1.0,504,510,510,168
27497,6689,8,1.0,1.0,0.0,576,588,0,72
27498,6689,9,1.0,1.0,1.0,336,348,372,120
27500,6690,1,1.0,1.0,1.0,408,420,408,168
27501,6690,2,1.0,1.0,1.0,336,336,408,120
27502,6690,5,1.0,1.0,0.0,504,516,0,240
27503,6690,6,1.0,1.0,1.0,168,168,252,168
27504,6690,8,1.0,1.0,0.0,576,630,0,72
27505,6690,9,1.0,1.0,1.0,0,0,42,120
27507,6691,6,3.0,3.0,3.0,336,336,462,168
27509,6692,4,1.0,1.0,1.0,168,168,204,168
27510,6692,8,1.0,1.0,0.0,0,54,0,72
27511,6692,9,1.0,1.0,0.0,504,504,0,120
27513,6693,1,1.0,1.0,1.0,408,432,432,168
27514,6693,3,1.0,0.0,0.0,504,0,0,96
27515,6693,8,1.0,1.0,0.0,168,336,0,72
27516,6693,9,1.0,1.0,0.0,576,600,0,120
27518,6694,3,1.0,1.0,0.0,0,234,0,96
27519,6694,5,1.0,0.0,0.0,576,0,0,240
27521,6695,1,2.0,2.0,2.0,0,60,72,168
27522,6695,8,1.0,0.0,0.0,504,0,0,72
27523,6695,10,1.0,0.0,1.0,576,0,630,168
27525,6696,7,2.0,2.0,1.0,408,408,678,240
27526,6696,10,1.0,0.0,0.0,336,0,0,168
27528,6697,1,1.0,1.0,1.0,504,528,546,168
27529,6697,3,1.0,1.0,0.0,408,444,0,96
27530,6697,6,1.0,1.0,1.0,336,342,396,168
27531,6697,7,2.0,2.0,2.0,0,0,210,240
27532,6697,8,1.0,1.0,0.0,576,606,0,72
27534,6698,2,1.0,1.0,0.0,408,438,0,120
27535,6698,4,2.0,2.0,2.0,168,174,318,168
27536,6698,9,1.0,1.0,0.0,336,396,0,120
27537,6698,10,1.0,1.0,1.0,0,54,6,168
27539,6699,1,1.0,1.0,0.0,504,510,0,168
27540,6699,2,2.0,2.0,0.0,168,180,0,120
27541,6699,3,2.0,1.0,0.0,0,78,0,96
27543,6700,1,1.0,0.0,0.0,504,0,0,168
27544,6700,6,1.0,1.0,0.0,576,654,0,168
27545,6700,10,1.0,0.0,1.0,408,0,558,168
27547,6701,1,1.0,1.0,1.0,576,666,576,168
27548,6701,5,1.0,0.0,1.0,168,0,198,240
27549,6701,6,1.0,1.0,1.0,408,450,504,168
27550,6701,7,2.0,2.0,2.0,0,102,198,240
27551,6701,9,1.0,1.0,1.0,504,504,504,120
27553,6702,1,1.0,1.0,0.0,576,594,0,168
27554,6702,3,1.0,0.0,0.0,504,0,0,96
27555,6702,4,1.0,1.0,0.0,336,390,0,168
27556,6702,7,2.0,2.0,0.0,168,180,0,240
27558,6703,2,1.0,1.0,1.0,0,0,12,120
27559,6703,3,3.0,3.0,0.0,168,216,0,96
27560,6703,9,1.0,1.0,0.0,576,582,0,120
27561,6703,10,1.0,1.0,1.0,336,342,408,168
27563,6704,1,1.0,1.0,1.0,504,510,516,168
27564,6704,2,1.0,1.0,1.0,336,366,396,120
27565,6704,6,1.0,1.0,1.0,408,426,426,168
27566,6704,7,1.0,1.0,1.0,0,54,132,240
27568,6705,3,2.0,1.0,0.0,336,426,0,96
27569,6705,4,2.0,0.0,0.0,0,0,0,168
27570,6705,6,1.0,1.0,0.0,576,642,0,168
27571,6705,10,1.0,0.0,0.0,168,0,0,168
27573,6706,3,1.0,0.0,0.0,504,0,0,96
27574,6706,4,1.0,0.0,0.0,336,0,0,168
27575,6706,5,1.0,0.0,0.0,168,0,0,240
27576,6706,6,1.0,1.0,1.0,408,414,510,168
27577,6706,7,1.0,1.0,0.0,0,0,0,240
27579,6707,2,1.0,1.0,1.0,408,420,468,120
27580,6707,3,1.0,0.0,0.0,0,0,0,96
27581,6707,4,1.0,0.0,1.0,504,0,516,168
27582,6707,7,1.0,1.0,1.0,336,354,390,240
27583,6707,9,1.0,1.0,1.0,168,168,198,120
27585,6708,3,1.0,1.0,0.0,576,696,0,96
27586,6708,5,1.0,0.0,1.0,504,0,654,240
27587,6708,6,1.0,1.0,1.0,408,414,432,168
27588,6708,8,2.0,1.0,0.0,168,390,0,72
27590,6709,1,1.0,1.0,0.0,504,528,0,168
27591,6709,2,1.0,1.0,0.0,336,348,0,120
27592,6709,3,1.0,0.0,0.0,576,0,0,96
27593,6709,6,1.0,1.0,0.0,408,450,0,168
27595,6710,1,1.0,1.0,1.0,336,336,402,168
27596,6710,5,2.0,2.0,2.0,0,0,66,240
27597,6710,6,1.0,1.0,1.0,408,408,516,168
27598,6710,8,1.0,1.0,0.0,504,552,0,72
27600,6711,8,2.0,2.0,0.0,0,72,0,72
27601,6711,9,1.0,1.0,1.0,504,516,546,120
27602,6711,10,1.0,1.0,1.0,576,648,582,168
27604,6712,1,1.0,0.0,0.0,576,0,0,168
27605,6712,9,2.0,2.0,0.0,0,36,0,120
27606,6712,10,1.0,1.0,1.0,336,396,402,168
27608,6713,2,1.0,1.0,1.0,576,576,606,120
27609,6713,4,1.0,1.0,1.0,408,432,450,168
27610,6713,7,3.0,3.0,3.0,0,0,24,240
27611,6713,9,1.0,1.0,1.0,168,252,192,120
27613,6714,1,1.0,1.0,0.0,576,666,0,168
27614,6714,2,1.0,1.0,0.0,408,414,0,120
27615,6714,6,1.0,1.0,1.0,504,504,624,168
27616,6714,7,2.0,2.0,1.0,168,282,492,240
27618,6715,1,2.0,2.0,2.0,0,6,48,168
27619,6715,6,1.0,1.0,1.0,168,174,174,168
27620,6715,7,1.0,1.0,1.0,408,432,408,240
27622,6716,1,1.0,1.0,0.0,0,0,0,168
27623,6716,5,1.0,1.0,1.0,504,558,570,240
27624,6716,9,3.0,3.0,2.0,168,180,234,120
27626,6717,1,1.0,1.0,0.0,0,42,0,168
27627,6717,2,1.0,1.0,0.0,168,204,0,120
27628,6717,7,2.0,2.0,1.0,408,450,408,240
27629,6717,8,1.0,1.0,0.0,336,336,0,72
27630,6717,10,1.0,0.0,0.0,504,0,0,168
27632,6718,2,2.0,2.0,1.0,168,168,624,120
27633,6718,5,1.0,1.0,1.0,576,588,624,240
27634,6718,10,1.0,1.0,0.0,408,414,0,168
27636,6719,4,1.0,0.0,0.0,336,0,0,168
27637,6719,9,2.0,2.0,1.0,408,426,618,120
27639,6720,3,2.0,0.0,0.0,0,0,0,96
27640,6720,5,1.0,0.0,0.0,504,0,0,240
27641,6720,7,1.0,1.0,0.0,168,180,0,240
27642,6720,10,1.0,0.0,0.0,576,0,0,168
27644,6721,2,2.0,2.0,0.0,168,180,0,120
27645,6721,3,1.0,1.0,0.0,576,612,0,96
27646,6721,7,1.0,1.0,1.0,408,432,582,240
27647,6721,10,1.0,1.0,1.0,336,354,456,168
27649,6722,1,1.0,1.0,1.0,504,534,612,168
27650,6722,3,1.0,0.0,0.0,408,0,0,96
27651,6722,4,1.0,0.0,1.0,576,0,612,168
27652,6722,7,1.0,1.0,0.0,168,168,0,240
27653,6722,8,2.0,2.0,0.0,0,162,0,72
27655,6724,2,2.0,2.0,0.0,504,516,0,120
27656,6724,8,1.0,1.0,0.0,168,168,0,72
27658,6725,4,2.0,2.0,2.0,0,54,0,168
27659,6725,5,1.0,0.0,1.0,408,0,480,240
27660,6725,7,1.0,1.0,1.0,336,336,336,240
27661,6725,9,1.0,1.0,0.0,504,546,0,120
27662,6725,10,1.0,0.0,1.0,576,0,684,168
27664,6726,3,3.0,2.0,0.0,0,30,0,96
27665,6726,9,1.0,1.0,1.0,168,174,186,120
27666,6726,10,1.0,0.0,1.0,504,0,576,168
27668,6727,1,1.0,1.0,0.0,168,204,0,168
27669,6727,4,1.0,0.0,0.0,576,0,0,168
27670,6727,5,2.0,0.0,0.0,408,0,0,240
27671,6727,7,1.0,1.0,1.0,0,6,174,240
27672,6727,8,1.0,1.0,0.0,336,366,0,72
27674,6728,1,2.0,2.0,0.0,0,138,0,168
27675,6728,2,1.0,1.0,0.0,408,408,0,120
27676,6728,4,1.0,1.0,1.0,504,504,630,168
27677,6728,5,1.0,1.0,1.0,576,654,630,240
27678,6728,9,1.0,0.0,1.0,336,0,438,120
27680,6729,3,1.0,1.0,0.0,336,390,0,96
27681,6729,6,1.0,1.0,1.0,576,612,666,168
27682,6729,10,1.0,1.0,0.0,168,282,0,168
27684,6730,2,1.0,1.0,0.0,504,504,0,120
27685,6730,3,2.0,2.0,0.0,0,132,0,96
27686,6730,4,1.0,0.0,1.0,408,0,504,168
27688,6731,3,1.0,0.0,0.0,408,0,0,96
27689,6731,6,1.0,1.0,0.0,576,666,0,168
27690,6731,7,1.0,1.0,1.0,168,180,336,240
27691,6731,8,2.0,2.0,0.0,0,48,0,72
27693,6732,2,1.0,1.0,1.0,504,504,528,120
27694,6732,4,1.0,1.0,1.0,336,342,348,168
27695,6732,5,2.0,1.0,2.0,168,198,312,240
27696,6732,10,1.0,1.0,0.0,0,42,0,168
27698,6734,4,1.0,0.0,0.0,0,0,0,168
27699,6734,5,1.0,0.0,0.0,576,0,0,240
27700,6734,6,2.0,2.0,2.0,336,348,468,168
27701,6734,8,1.0,1.0,0.0,504,516,0,72
27702,6734,10,1.0,0.0,0.0,168,0,0,168
27704,6735,3,1.0,1.0,0.0,504,540,0,96
27705,6735,4,1.0,1.0,1.0,168,282,192,168
27706,6735,7,1.0,1.0,1.0,0,12,0,240
27707,6735,9,1.0,1.0,1.0,408,408,414,120
27708,6735,10,1.0,1.0,1.0,576,636,600,168
27710,6736,1,1.0,1.0,1.0,0,120,126,168
27711,6736,4,1.0,0.0,0.0,504,0,0,168
27712,6736,8,1.0,1.0,0.0,408,438,0,72
27713,6736,10,1.0,1.0,1.0,168,174,252,168
27715,6737,2,1.0,1.0,0.0,168,210,0,120
27716,6737,5,1.0,0.0,0.0,576,0,0,240
27717,6737,6,1.0,1.0,1.0,408,414,426,168
27718,6737,8,1.0,1.0,0.0,0,24,0,72
27719,6737,10,1.0,0.0,1.0,336,0,426,168
27721,6738,2,1.0,1.0,0.0,576,600,0,120
27722,6738,5,1.0,1.0,0.0,504,516,0,240
27723,6738,7,1.0,1.0,0.0,336,348,0,240
27724,6738,8,1.0,1.0,0.0,168,168,0,72
27726,6739,2,2.0,2.0,2.0,336,552,366,120
27727,6739,4,1.0,1.0,1.0,168,192,186,168
27729,6740,1,1.0,1.0,1.0,336,366,348,168
27730,6740,2,1.0,1.0,0.0,168,168,0,120
27731,6740,4,1.0,1.0,0.0,408,408,0,168
27732,6740,8,1.0,1.0,0.0,504,552,0,72
27734,6742,1,1.0,0.0,0.0,408,0,0,168
27735,6742,2,3.0,3.0,0.0,0,6,0,120
27736,6742,10,1.0,1.0,0.0,504,510,0,168
27738,6743,1,1.0,1.0,1.0,504,540,630,168
27739,6743,3,1.0,1.0,0.0,336,336,0,96
27740,6743,4,1.0,0.0,1.0,576,0,630,168
27741,6743,5,1.0,0.0,0.0,408,0,0,240
27742,6743,8,1.0,1.0,0.0,168,186,0,72
27743,6743,10,1.0,1.0,1.0,0,120,144,168
27745,6744,1,1.0,1.0,0.0,168,168,0,168
27746,6744,2,1.0,1.0,0.0,0,96,0,120
27747,6744,4,1.0,0.0,0.0,408,0,0,168
27748,6744,7,1.0,1.0,0.0,336,396,0,240
27749,6744,10,1.0,0.0,0.0,504,0,0,168
27751,6745,1,1.0,1.0,1.0,504,528,522,168
27752,6745,4,1.0,0.0,1.0,336,0,408,168
27753,6745,6,1.0,0.0,1.0,408,0,408,168
27754,6745,7,1.0,1.0,0.0,0,84,0,240
27755,6745,9,2.0,2.0,1.0,168,180,582,120
27757,6746,2,1.0,1.0,0.0,168,168,0,120
27758,6746,6,1.0,1.0,1.0,576,594,696,168
27759,6746,7,1.0,1.0,1.0,504,504,708,240
27760,6746,8,1.0,1.0,0.0,336,336,0,72
27761,6746,9,1.0,1.0,0.0,0,30,0,120
27763,6747,1,2.0,2.0,2.0,0,12,24,168
27764,6747,3,1.0,1.0,0.0,336,372,0,96
27765,6747,8,1.0,1.0,0.0,168,174,0,72
27767,6748,4,1.0,1.0,1.0,0,102,72,168
27768,6748,5,2.0,1.0,1.0,408,486,558,240
27769,6748,7,1.0,1.0,1.0,504,522,540,240
27770,6748,10,1.0,1.0,0.0,168,192,0,168
27772,6749,3,1.0,1.0,0.0,408,534,0,96
27774,6750,3,2.0,1.0,0.0,0,204,0,96
27775,6750,4,1.0,0.0,1.0,504,0,510,168
27776,6750,8,1.0,1.0,0.0,576,630,0,72
27777,6750,9,1.0,1.0,1.0,336,342,342,120
27779,6751,1,1.0,1.0,1.0,408,432,498,168
27780,6751,3,1.0,1.0,0.0,168,210,0,96
27781,6751,5,3.0,1.0,3.0,336,582,390,240
27782,6751,9,1.0,1.0,0.0,0,12,0,120
27784,6752,1,1.0,0.0,0.0,168,0,0,168
27785,6752,2,1.0,1.0,0.0,336,336,0,120
27786,6752,5,1.0,0.0,0.0,408,0,0,240
27787,6752,6,1.0,1.0,0.0,504,510,0,168
27789,6757,2,1.0,1.0,0.0,504,510,0,120
27790,6757,6,1.0,1.0,1.0,576,594,714,168
27791,6757,7,1.0,1.0,0.0,408,420,0,240
27792,6757,9,1.0,1.0,1.0,168,174,216,120
27794,6758,1,1.0,1.0,0.0,336,372,0,168
27795,6758,3,2.0,1.0,0.0,0,30,0,96
27796,6758,8,1.0,1.0,0.0,504,552,0,72
27797,6758,9,2.0,2.0,0.0,408,414,0,120
27799,6759,1,1.0,1.0,0.0,504,516,0,168
27800,6759,7,1.0,1.0,1.0,408,432,630,240
27801,6759,8,1.0,1.0,0.0,168,216,0,72
27802,6759,9,1.0,1.0,0.0,0,66,0,120
27803,6759,10,1.0,0.0,0.0,336,0,0,168
27805,6760,5,1.0,0.0,1.0,168,0,342,240
27806,6760,7,1.0,1.0,1.0,336,360,342,240
27807,6760,9,2.0,2.0,2.0,408,420,438,120
27808,6760,10,1.0,0.0,1.0,0,0,126,168
27810,6761,1,2.0,2.0,1.0,168,240,258,168
27811,6761,4,1.0,1.0,1.0,408,420,414,168
27813,6762,1,1.0,1.0,0.0,504,504,0,168
27814,6762,4,1.0,0.0,0.0,168,0,0,168
27815,6762,8,2.0,1.0,0.0,0,414,0,72
27816,6762,9,1.0,1.0,1.0,576,594,576,120
27817,6762,10,1.0,0.0,1.0,336,0,504,168
27819,6763,2,1.0,1.0,0.0,408,462,0,120
27820,6763,3,1.0,0.0,0.0,336,0,0,96
27821,6763,4,1.0,0.0,0.0,168,0,0,168
27822,6763,7,1.0,1.0,0.0,0,0,0,240
27824,6764,3,1.0,1.0,0.0,0,24,0,96
27825,6764,4,2.0,2.0,2.0,336,366,354,168
27826,6764,7,1.0,1.0,1.0,168,174,180,240
27827,6765,3,1.0,1.0,0.0,168,294,0,96
27828,6765,5,1.0,0.0,0.0,408,0,0,240
27829,6765,7,1.0,1.0,0.0,504,504,0,240
27831,6766,3,1.0,0.0,0.0,0,0,0,96
27832,6766,4,1.0,0.0,0.0,168,0,0,168
27833,6766,5,1.0,0.0,0.0,504,0,0,240
27834,6766,10,2.0,0.0,2.0,336,0,396,168
27836,6767,1,1.0,1.0,0.0,504,564,0,168
27837,6767,6,3.0,3.0,3.0,168,240,312,168
27839,6769,4,1.0,1.0,1.0,168,192,228,168
27840,6769,5,1.0,1.0,1.0,576,582,624,240
27841,6769,9,1.0,1.0,1.0,408,420,420,120
27842,6769,10,1.0,1.0,1.0,0,6,12,168
27844,6770,1,1.0,1.0,1.0,0,6,54,168
27845,6770,4,1.0,0.0,1.0,504,0,504,168
27846,6770,5,2.0,1.0,2.0,336,360,420,240
27847,6770,6,1.0,1.0,1.0,576,582,594,168
27848,6770,7,1.0,1.0,1.0,168,168,198,240
27850,6771,1,3.0,3.0,0.0,168,180,0,168
27851,6771,2,1.0,1.0,0.0,576,636,0,120
27852,6771,5,1.0,0.0,0.0,504,0,0,240
27854,6772,1,2.0,2.0,2.0,168,222,228,168
27855,6772,3,1.0,1.0,0.0,0,12,0,96
27856,6772,8,2.0,0.0,0.0,336,0,0,72
27857,6772,10,1.0,0.0,1.0,576,0,624,168
27859,6773,1,1.0,1.0,0.0,408,414,0,168
27860,6773,6,1.0,1.0,0.0,0,36,0,168
27861,6773,7,1.0,1.0,0.0,576,582,0,240
27862,6773,10,1.0,0.0,0.0,336,0,0,168
27863,6774,8,1.0,0.0,0.0,576,0,0,72
27864,6774,10,2.0,0.0,0.0,0,0,0,168
27866,6775,2,1.0,1.0,0.0,168,234,0,120
27867,6775,6,2.0,2.0,0.0,336,372,0,168
27868,6775,7,1.0,1.0,0.0,576,582,0,240
27869,6775,8,2.0,2.0,0.0,0,0,0,72
27871,6777,6,2.0,2.0,2.0,336,342,372,168
27872,6777,8,1.0,1.0,0.0,168,180,0,72
27874,6778,1,1.0,1.0,0.0,408,438,0,168
27875,6778,2,1.0,1.0,0.0,576,648,0,120
27876,6778,4,1.0,1.0,1.0,336,372,342,168
27877,6778,9,2.0,2.0,2.0,0,24,24,120
27878,6778,10,1.0,1.0,0.0,168,180,0,168
27880,6779,1,1.0,1.0,1.0,168,174,234,168
27881,6779,2,1.0,1.0,0.0,576,582,0,120
27882,6779,7,1.0,1.0,1.0,408,408,456,240
27883,6779,8,1.0,1.0,0.0,504,504,0,72
27885,6780,1,1.0,1.0,1.0,168,186,204,168
27886,6780,5,2.0,0.0,2.0,0,0,204,240
27887,6780,6,1.0,1.0,1.0,336,336,348,168
27888,6780,7,1.0,1.0,1.0,576,576,594,240
27890,6781,1,2.0,0.0,1.0,408,0,588,168
27891,6781,3,1.0,1.0,0.0,576,624,0,96
27892,6781,4,1.0,1.0,0.0,336,378,0,168
27893,6781,7,1.0,1.0,0.0,168,168,0,240
27895,6782,2,1.0,1.0,0.0,168,204,0,120
27896,6782,4,1.0,0.0,1.0,336,0,468,168
27897,6782,7,2.0,2.0,2.0,408,456,576,240
27899,6783,1,1.0,1.0,1.0,576,576,630,168
27900,6783,6,1.0,1.0,1.0,504,504,630,168
27901,6783,7,1.0,1.0,1.0,408,414,432,240
27903,6784,3,1.0,1.0,0.0,0,126,0,96
27904,6784,4,1.0,1.0,0.0,168,228,0,168
27905,6784,5,1.0,0.0,0.0,408,0,0,240
27906,6784,7,1.0,1.0,1.0,336,372,486,240
27908,6785,1,1.0,1.0,1.0,504,522,528,168
27909,6785,7,1.0,1.0,1.0,168,174,336,240
27910,6785,9,1.0,1.0,1.0,336,354,336,120
27911,6785,10,1.0,1.0,1.0,0,12,84,168
27913,6786,1,1.0,0.0,1.0,504,0,654,168
27914,6786,4,1.0,1.0,1.0,0,12,24,168
27915,6786,5,1.0,1.0,1.0,576,582,654,240
27916,6786,7,1.0,1.0,1.0,336,336,390,240
27917,6786,9,1.0,1.0,1.0,408,438,426,120
27919,6788,5,1.0,1.0,1.0,336,336,450,240
27920,6788,7,1.0,1.0,1.0,408,420,450,240
27921,6788,10,1.0,1.0,1.0,576,582,582,168
27924,6790,5,1.0,0.0,0.0,576,0,0,240
27925,6790,8,2.0,2.0,0.0,0,12,0,72
27926,6790,9,1.0,1.0,0.0,168,198,0,120
27927,6790,10,1.0,1.0,1.0,336,354,396,168
27928,6791,3,1.0,0.0,0.0,504,0,0,96
27929,6791,4,1.0,1.0,0.0,336,402,0,168
27930,6791,5,1.0,0.0,0.0,168,0,0,240
27931,6791,8,2.0,2.0,0.0,408,420,0,72
27933,6795,3,1.0,0.0,0.0,336,0,0,96
27934,6795,6,2.0,2.0,2.0,0,36,48,168
27935,6795,8,1.0,1.0,0.0,408,432,0,72
27936,6795,9,1.0,1.0,0.0,168,222,0,120
27938,6797,3,1.0,1.0,0.0,336,354,0,96
27939,6797,4,1.0,0.0,1.0,0,0,60,168
27940,6797,10,1.0,0.0,0.0,168,0,0,168
27942,6798,3,1.0,0.0,0.0,168,0,0,96
27943,6798,7,2.0,2.0,2.0,336,348,348,240
27944,6798,10,1.0,1.0,1.0,0,108,6,168
27946,6799,2,1.0,1.0,1.0,408,456,480,120
27947,6799,3,1.0,1.0,0.0,576,576,0,96
27948,6799,4,2.0,2.0,2.0,168,174,216,168
27949,6799,7,1.0,1.0,1.0,504,504,564,240
27950,6799,9,1.0,1.0,1.0,0,84,54,120
27952,6800,1,1.0,1.0,1.0,576,582,642,168
27953,6800,2,1.0,1.0,0.0,0,18,0,120
27954,6800,5,2.0,1.0,2.0,168,168,276,240
27955,6800,8,1.0,0.0,0.0,408,0,0,72
27956,6800,10,1.0,1.0,1.0,504,522,522,168
27958,6801,4,1.0,1.0,1.0,336,336,366,168
27959,6801,5,1.0,1.0,1.0,504,510,510,240
27960,6801,7,1.0,1.0,0.0,0,6,0,240
27961,6801,8,1.0,1.0,0.0,576,594,0,72
27963,6802,2,1.0,1.0,0.0,408,408,0,120
27964,6802,4,1.0,1.0,0.0,576,582,0,168
27965,6802,6,1.0,1.0,0.0,336,372,0,168
27966,6802,8,1.0,1.0,0.0,0,144,0,72
27968,6803,2,1.0,1.0,0.0,0,54,0,120
27969,6803,3,1.0,0.0,0.0,576,0,0,96
27970,6803,4,1.0,0.0,1.0,504,0,582,168
27971,6803,6,1.0,1.0,1.0,168,174,240,168
27972,6803,7,1.0,1.0,1.0,408,444,492,240
27973,6803,8,1.0,1.0,0.0,336,372,0,72
27975,6804,2,1.0,1.0,0.0,408,420,0,120
27976,6804,9,2.0,2.0,0.0,0,0,0,120
27977,6804,10,1.0,0.0,0.0,168,0,0,168
27979,6805,3,1.0,0.0,0.0,576,0,0,96
27980,6805,5,1.0,0.0,0.0,504,0,0,240
27981,6805,8,2.0,2.0,0.0,168,180,0,72
27983,6806,2,1.0,1.0,1.0,576,600,696,120
27984,6806,7,1.0,1.0,1.0,168,198,186,240
27986,6807,1,1.0,1.0,1.0,504,510,510,168
27987,6807,6,1.0,1.0,1.0,168,180,198,168
27988,6807,9,1.0,1.0,1.0,336,336,360,120
27989,6807,10,1.0,1.0,1.0,408,414,510,168
27991,6808,2,1.0,1.0,1.0,0,0,30,120
27992,6808,5,1.0,0.0,1.0,336,0,528,240
27993,6808,8,1.0,1.0,0.0,504,594,0,72
27994,6808,9,1.0,1.0,1.0,408,444,420,120
27995,6808,10,1.0,1.0,1.0,168,168,174,168
27997,6809,4,1.0,1.0,1.0,504,522,618,168
27998,6809,5,1.0,1.0,1.0,576,594,618,240
27999,6809,6,1.0,1.0,0.0,168,168,0,168
28000,6809,8,1.0,0.0,0.0,408,0,0,72
28002,6810,1,1.0,1.0,1.0,408,468,498,168
28003,6810,2,1.0,1.0,1.0,576,606,576,120
28004,6810,5,1.0,0.0,1.0,336,0,498,240
28005,6810,7,1.0,1.0,1.0,168,174,240,240
28006,6810,8,1.0,1.0,0.0,504,504,0,72
28007,6810,9,1.0,1.0,1.0,0,6,6,120
28009,6811,2,1.0,1.0,1.0,408,408,426,120
28010,6811,4,1.0,1.0,1.0,504,504,510,168
28011,6811,10,1.0,1.0,1.0,336,348,396,168
28013,6812,1,1.0,1.0,1.0,168,198,222,168
28014,6812,3,1.0,0.0,0.0,336,0,0,96
28015,6812,4,1.0,1.0,1.0,504,528,582,168
28016,6812,6,1.0,1.0,1.0,576,606,582,168
28017,6812,8,1.0,1.0,0.0,0,0,0,72
28018,6812,9,1.0,1.0,0.0,408,414,0,120
28020,6813,1,1.0,1.0,1.0,408,420,426,168
28021,6813,8,2.0,2.0,0.0,0,48,0,72
28022,6813,9,1.0,1.0,1.0,504,564,618,120
28024,6814,2,1.0,1.0,0.0,576,576,0,120
28025,6814,5,1.0,0.0,0.0,0,0,0,240
28026,6814,7,1.0,1.0,1.0,504,516,570,240
