,customer_id,age,became_member_on,income,F,M,O
8890,8890,63,25/09/2014,40000.0,0,1,0
8891,8891,64,05/05/2017,92000.0,1,0,0
8892,8892,70,25/10/2017,31000.0,0,1,0
8893,8893,41,18/12/2017,81000.0,0,1,0
8894,8894,28,23/05/2017,30000.0,0,1,0
8895,8895,73,12/06/2016,80000.0,1,0,0
8897,8897,54,12/09/2015,61000.0,1,0,0
8899,8899,57,23/03/2017,103000.0,0,1,0
8900,8900,45,11/09/2014,63000.0,0,1,0
8901,8901,49,07/05/2018,95000.0,1,0,0
8902,8902,65,15/09/2017,52000.0,0,1,0
8903,8903,62,20/02/2018,90000.0,0,1,0
8904,8904,56,15/05/2018,59000.0,0,1,0
8905,8905,42,17/02/2015,47000.0,0,1,0
8906,8906,67,01/03/2018,51000.0,0,1,0
8907,8907,53,08/10/2016,33000.0,0,1,0
8908,8908,74,02/05/2016,45000.0,0,1,0
8909,8909,58,27/11/2015,72000.0,1,0,0
8910,8910,58,15/01/2016,44000.0,1,0,0
8911,8911,62,13/12/2016,103000.0,0,1,0
8912,8912,24,27/02/2015,32000.0,0,1,0
8913,8913,61,03/02/2017,60000.0,1,0,0
8914,8914,49,08/06/2018,45000.0,0,1,0
8915,8915,36,31/08/2017,34000.0,0,1,0
8916,8916,71,28/07/2017,110000.0,1,0,0
8917,8917,23,16/04/2018,48000.0,0,1,0
8918,8918,40,30/03/2018,98000.0,1,0,0
8919,8919,34,07/07/2018,31000.0,0,1,0
8920,8920,74,04/07/2016,66000.0,0,1,0
8921,8921,89,17/10/2017,63000.0,1,0,0
8922,8922,26,01/05/2018,64000.0,1,0,0
8923,8923,19,24/01/2015,71000.0,0,1,0
8924,8924,29,17/06/2018,47000.0,0,1,0
8925,8925,72,25/10/2013,59000.0,0,1,0
8926,8926,56,01/02/2016,87000.0,1,0,0
8927,8927,50,18/07/2017,39000.0,0,1,0
8928,8928,52,21/08/2016,63000.0,1,0,0
8929,8929,84,22/08/2016,88000.0,1,0,0
8931,8931,22,23/04/2018,43000.0,0,1,0
8932,8932,40,13/09/2015,51000.0,1,0,0
8933,8933,55,30/08/2016,119000.0,0,1,0
8934,8934,48,26/09/2017,69000.0,1,0,0
8935,8935,35,10/01/2018,54000.0,1,0,0
8936,8936,45,28/04/2016,63000.0,0,1,0
8937,8937,33,30/09/2017,73000.0,0,1,0
8938,8938,68,11/11/2015,105000.0,0,1,0
8939,8939,27,06/01/2018,41000.0,0,1,0
8940,8940,57,08/11/2016,64000.0,1,0,0
8942,8942,28,04/09/2017,60000.0,0,1,0
8943,8943,23,05/11/2017,61000.0,1,0,0
8944,8944,68,11/03/2017,99000.0,0,1,0
8945,8945,38,19/11/2015,56000.0,1,0,0
8946,8946,59,27/01/2018,95000.0,0,1,0
8947,8947,49,28/09/2017,73000.0,1,0,0
8948,8948,64,29/07/2013,69000.0,0,1,0
8949,8949,60,20/08/2017,50000.0,0,1,0
8952,8952,64,19/11/2017,55000.0,0,1,0
8953,8953,29,08/08/2015,51000.0,0,1,0
8954,8954,25,03/03/2018,47000.0,0,1,0
8955,8955,46,11/09/2017,47000.0,0,1,0
8956,8956,51,27/12/2016,81000.0,1,0,0
8958,8958,23,09/07/2016,36000.0,0,1,0
8959,8959,77,09/02/2018,63000.0,0,0,1
8960,8960,40,30/12/2013,47000.0,1,0,0
8962,8962,23,28/07/2017,65000.0,1,0,0
8963,8963,75,11/10/2015,52000.0,0,0,1
8964,8964,49,13/06/2018,83000.0,0,1,0
8965,8965,37,18/10/2016,33000.0,1,0,0
8966,8966,81,09/06/2018,40000.0,0,1,0
8967,8967,37,26/02/2017,56000.0,0,1,0
8968,8968,88,07/04/2018,52000.0,0,1,0
8969,8969,22,11/03/2018,44000.0,0,1,0
8970,8970,47,09/11/2017,66000.0,1,0,0
8971,8971,40,28/12/2017,35000.0,0,1,0
8972,8972,51,11/05/2016,86000.0,1,0,0
8973,8973,80,09/09/2017,65000.0,0,1,0
8974,8974,44,26/02/2018,51000.0,0,1,0
8975,8975,69,30/06/2017,79000.0,1,0,0
8977,8977,83,18/07/2014,48000.0,0,1,0
8978,8978,39,15/11/2013,33000.0,0,1,0
8979,8979,28,14/07/2017,44000.0,0,1,0
8980,8980,49,19/08/2016,81000.0,1,0,0
8981,8981,81,19/03/2018,50000.0,0,1,0
8982,8982,57,19/07/2018,103000.0,0,1,0
8983,8983,38,27/03/2018,70000.0,0,1,0
8984,8984,32,01/01/2018,47000.0,0,1,0
8985,8985,43,22/11/2013,38000.0,1,0,0
8986,8986,66,07/10/2017,57000.0,1,0,0
8987,8987,79,18/11/2017,103000.0,0,1,0
8988,8988,69,04/07/2016,74000.0,0,1,0
8990,8990,55,28/05/2016,115000.0,1,0,0
8991,8991,42,27/07/2016,100000.0,1,0,0
8992,8992,25,30/11/2017,35000.0,0,1,0
8993,8993,58,01/05/2018,71000.0,0,1,0
8994,8994,23,26/12/2017,70000.0,0,1,0
8995,8995,73,06/08/2015,35000.0,1,0,0
8996,8996,64,11/10/2017,54000.0,0,1,0
8997,8997,52,17/02/2017,77000.0,0,1,0
8998,8998,36,08/03/2018,88000.0,0,0,1
8999,8999,55,07/12/2017,71000.0,1,0,0
9000,9000,56,08/08/2016,77000.0,1,0,0
9003,9003,51,02/05/2016,108000.0,1,0,0
9004,9004,76,22/04/2017,66000.0,1,0,0
9005,9005,19,14/08/2015,59000.0,0,1,0
9007,9007,51,04/09/2017,75000.0,0,1,0
9008,9008,42,27/05/2018,44000.0,0,1,0
9009,9009,37,22/05/2018,78000.0,1,0,0
9011,9011,52,20/02/2018,119000.0,1,0,0
9012,9012,56,17/03/2018,53000.0,0,1,0
9013,9013,55,01/03/2017,65000.0,1,0,0
9014,9014,68,19/03/2017,59000.0,1,0,0
9015,9015,48,20/02/2016,74000.0,0,1,0
9016,9016,60,19/09/2016,79000.0,0,1,0
9017,9017,75,16/06/2016,92000.0,0,1,0
9018,9018,28,04/04/2017,35000.0,1,0,0
9019,9019,48,13/04/2017,79000.0,1,0,0
9020,9020,61,24/12/2017,37000.0,1,0,0
9021,9021,29,10/09/2017,31000.0,0,1,0
9022,9022,39,06/02/2018,81000.0,0,1,0
9024,9024,68,16/04/2014,40000.0,0,1,0
9025,9025,58,04/11/2017,112000.0,1,0,0
9026,9026,62,19/12/2017,77000.0,1,0,0
9027,9027,68,11/09/2017,77000.0,1,0,0
9028,9028,40,05/09/2015,79000.0,1,0,0
9029,9029,48,27/04/2018,74000.0,1,0,0
9030,9030,91,06/09/2017,64000.0,1,0,0
9032,9032,57,06/08/2015,62000.0,1,0,0
9033,9033,37,29/05/2018,66000.0,0,1,0
9034,9034,57,16/08/2017,33000.0,0,1,0
9035,9035,62,25/07/2017,92000.0,0,1,0
9036,9036,65,22/10/2013,33000.0,0,1,0
9037,9037,61,08/11/2016,62000.0,0,1,0
9038,9038,50,16/06/2018,43000.0,0,1,0
9039,9039,61,08/03/2018,31000.0,1,0,0
9040,9040,51,31/08/2017,61000.0,1,0,0
9041,9041,91,26/10/2017,57000.0,1,0,0
9042,9042,53,07/07/2017,80000.0,1,0,0
9045,9045,40,11/07/2018,91000.0,0,1,0
9046,9046,53,29/05/2018,71000.0,1,0,0
9047,9047,44,08/06/2018,48000.0,0,1,0
9049,9049,22,22/03/2014,54000.0,0,1,0
9050,9050,40,01/08/2017,86000.0,1,0,0
9051,9051,81,04/08/2015,67000.0,0,1,0
9052,9052,41,15/12/2017,54000.0,0,1,0
9053,9053,50,25/10/2016,81000.0,1,0,0
9054,9054,52,01/02/2018,58000.0,1,0,0
9055,9055,60,23/03/2016,91000.0,0,1,0
9056,9056,57,07/08/2015,91000.0,0,1,0
9058,9058,75,03/10/2015,35000.0,1,0,0
9059,9059,38,08/01/2017,51000.0,0,1,0
9060,9060,33,06/11/2017,59000.0,1,0,0
9061,9061,38,23/03/2018,74000.0,0,1,0
9062,9062,52,14/03/2018,46000.0,0,1,0
9063,9063,27,04/01/2018,31000.0,0,1,0
9064,9064,86,13/08/2015,58000.0,0,1,0
9066,9066,18,25/03/2018,48000.0,0,1,0
9067,9067,23,28/08/2017,35000.0,0,1,0
9068,9068,74,02/10/2017,83000.0,1,0,0
9069,9069,81,05/05/2016,103000.0,1,0,0
9070,9070,53,06/08/2016,85000.0,1,0,0
9071,9071,54,02/11/2017,35000.0,0,1,0
9072,9072,44,25/07/2018,98000.0,1,0,0
9073,9073,53,17/10/2017,98000.0,1,0,0
9074,9074,24,02/01/2018,44000.0,0,1,0
9075,9075,78,12/03/2018,68000.0,1,0,0
9076,9076,43,22/09/2016,75000.0,1,0,0
9077,9077,60,01/10/2016,61000.0,1,0,0
9078,9078,88,05/03/2017,90000.0,1,0,0
9079,9079,63,07/12/2016,44000.0,0,1,0
9081,9081,30,08/10/2017,41000.0,0,1,0
9082,9082,35,22/07/2014,71000.0,0,1,0
9083,9083,64,20/08/2016,91000.0,1,0,0
9084,9084,63,27/07/2017,71000.0,1,0,0
9086,9086,69,18/03/2018,105000.0,1,0,0
9087,9087,51,29/11/2015,78000.0,1,0,0
9088,9088,76,01/08/2017,54000.0,0,1,0
9089,9089,58,21/07/2015,71000.0,1,0,0
9090,9090,46,16/12/2017,86000.0,0,1,0
9091,9091,51,16/07/2017,73000.0,0,1,0
9092,9092,69,10/01/2018,101000.0,1,0,0
9093,9093,79,17/12/2013,50000.0,1,0,0
9094,9094,55,19/12/2017,115000.0,1,0,0
9095,9095,27,22/03/2016,43000.0,0,1,0
9097,9097,67,12/06/2017,58000.0,0,0,1
9099,9099,52,02/09/2017,40000.0,0,0,1
9100,9100,20,09/12/2017,50000.0,1,0,0
9101,9101,24,10/10/2016,39000.0,0,1,0
9102,9102,61,14/10/2016,102000.0,1,0,0
9103,9103,22,15/06/2018,68000.0,0,1,0
9104,9104,48,08/09/2016,96000.0,1,0,0
9105,9105,44,06/05/2018,62000.0,1,0,0
9106,9106,41,16/09/2017,38000.0,0,1,0
9107,9107,55,09/10/2017,73000.0,0,1,0
9108,9108,33,05/08/2016,53000.0,0,1,0
9109,9109,46,05/05/2014,72000.0,0,1,0
9110,9110,27,16/10/2014,49000.0,0,1,0
9112,9112,63,29/10/2015,76000.0,1,0,0
9113,9113,33,05/04/2014,40000.0,0,1,0
9114,9114,42,26/06/2016,54000.0,1,0,0
9115,9115,89,29/12/2015,38000.0,1,0,0
9117,9117,64,23/12/2017,75000.0,1,0,0
9118,9118,30,15/09/2017,48000.0,0,0,1
9119,9119,50,10/05/2018,57000.0,1,0,0
9120,9120,26,30/10/2015,69000.0,1,0,0
9122,9122,67,13/10/2015,61000.0,1,0,0
9123,9123,25,22/12/2017,58000.0,0,1,0
9124,9124,69,28/04/2015,39000.0,0,1,0
9125,9125,74,04/07/2018,84000.0,1,0,0
9126,9126,34,18/11/2016,71000.0,1,0,0
9127,9127,37,03/08/2015,70000.0,0,1,0
9128,9128,82,21/04/2016,74000.0,0,1,0
9129,9129,51,19/07/2018,89000.0,0,1,0
9130,9130,48,02/06/2018,47000.0,0,1,0
9131,9131,49,31/07/2014,51000.0,0,1,0
9132,9132,81,20/09/2017,115000.0,0,1,0
9133,9133,75,10/04/2018,76000.0,0,1,0
9135,9135,52,01/10/2017,76000.0,1,0,0
9136,9136,34,15/11/2017,35000.0,0,1,0
9137,9137,56,18/12/2016,87000.0,0,1,0
9139,9139,84,28/08/2016,73000.0,1,0,0
9140,9140,26,13/02/2017,38000.0,0,1,0
9141,9141,67,23/10/2013,43000.0,1,0,0
9142,9142,41,01/04/2018,70000.0,0,1,0
9143,9143,58,12/04/2017,39000.0,1,0,0
9144,9144,53,25/11/2017,92000.0,0,1,0
9145,9145,37,24/10/2016,75000.0,0,1,0
9146,9146,46,12/10/2017,37000.0,0,1,0
9147,9147,49,12/01/2018,93000.0,0,1,0
9148,9148,37,16/11/2017,56000.0,0,1,0
9150,9150,84,18/07/2018,109000.0,0,1,0
9151,9151,21,20/10/2017,41000.0,0,1,0
9152,9152,79,25/04/2018,55000.0,0,1,0
9153,9153,71,05/09/2017,90000.0,1,0,0
9154,9154,27,15/11/2017,42000.0,0,1,0
9155,9155,49,27/11/2017,73000.0,1,0,0
9156,9156,47,15/07/2017,56000.0,0,1,0
9157,9157,28,06/05/2018,62000.0,0,1,0
9158,9158,43,03/05/2016,68000.0,1,0,0
9159,9159,18,02/12/2017,54000.0,0,1,0
9160,9160,74,17/05/2017,35000.0,1,0,0
9161,9161,67,18/09/2016,94000.0,0,1,0
9162,9162,56,14/02/2016,63000.0,1,0,0
9163,9163,39,05/10/2015,61000.0,0,1,0
9164,9164,45,09/12/2017,60000.0,1,0,0
9165,9165,52,17/12/2017,65000.0,1,0,0
9166,9166,65,25/03/2016,51000.0,1,0,0
9167,9167,79,27/09/2017,56000.0,0,1,0
9168,9168,42,24/03/2014,65000.0,1,0,0
9169,9169,57,28/09/2017,95000.0,1,0,0
9170,9170,30,20/08/2014,49000.0,0,1,0
9171,9171,69,06/05/2018,103000.0,0,1,0
9172,9172,63,02/03/2018,95000.0,0,1,0
9173,9173,49,11/03/2016,73000.0,1,0,0
9174,9174,30,26/09/2013,50000.0,0,1,0
9175,9175,57,05/12/2015,73000.0,0,1,0
9176,9176,33,04/11/2017,38000.0,0,1,0
9177,9177,82,16/05/2017,40000.0,1,0,0
9178,9178,83,07/10/2016,69000.0,1,0,0
9179,9179,68,08/06/2016,39000.0,0,1,0
9180,9180,52,17/01/2018,70000.0,1,0,0
9181,9181,19,07/07/2018,30000.0,0,1,0
9182,9182,30,30/01/2017,40000.0,1,0,0
9183,9183,81,14/04/2015,60000.0,0,1,0
9185,9185,55,01/08/2017,67000.0,1,0,0
9186,9186,47,20/12/2017,62000.0,0,1,0
9187,9187,28,25/09/2017,33000.0,0,0,1
9188,9188,45,18/06/2018,40000.0,0,1,0
9189,9189,60,14/11/2015,118000.0,0,1,0
9191,9191,68,07/10/2017,51000.0,1,0,0
9192,9192,67,27/10/2017,53000.0,0,1,0
9194,9194,49,06/11/2017,78000.0,1,0,0
9195,9195,77,09/08/2016,111000.0,0,1,0
9198,9198,77,19/05/2016,80000.0,0,1,0
9199,9199,53,15/08/2015,116000.0,0,1,0
9200,9200,82,07/11/2015,81000.0,1,0,0
9201,9201,56,01/03/2018,75000.0,0,1,0
9202,9202,85,11/11/2017,115000.0,1,0,0
9203,9203,62,03/10/2016,102000.0,0,1,0
9204,9204,64,29/06/2018,98000.0,0,1,0
9206,9206,48,13/11/2017,100000.0,0,1,0
9208,9208,60,24/08/2015,74000.0,1,0,0
9209,9209,53,13/07/2018,67000.0,0,0,1
9210,9210,43,11/07/2018,77000.0,0,1,0
9211,9211,74,08/10/2017,117000.0,1,0,0
9212,9212,53,31/01/2018,94000.0,0,1,0
9213,9213,48,21/06/2018,66000.0,0,1,0
9214,9214,51,19/03/2014,62000.0,1,0,0
9215,9215,34,31/01/2018,68000.0,0,1,0
9216,9216,72,17/09/2016,37000.0,1,0,0
9217,9217,44,24/06/2017,51000.0,1,0,0
9218,9218,25,05/11/2016,30000.0,0,1,0
9219,9219,80,16/05/2018,72000.0,0,1,0
9220,9220,59,20/01/2017,92000.0,1,0,0
9222,9222,32,18/12/2017,43000.0,0,1,0
9223,9223,56,07/10/2017,64000.0,0,1,0
9224,9224,66,14/02/2016,50000.0,0,0,1
9225,9225,28,24/08/2017,75000.0,1,0,0
9226,9226,61,04/07/2016,59000.0,1,0,0
9227,9227,29,26/07/2016,32000.0,1,0,0
9228,9228,29,17/04/2018,40000.0,0,1,0
9229,9229,36,24/12/2017,45000.0,0,1,0
9230,9230,69,20/12/2017,79000.0,1,0,0
9231,9231,41,10/06/2016,61000.0,0,1,0
9232,9232,58,15/04/2018,64000.0,0,1,0
9234,9234,65,04/02/2017,51000.0,1,0,0
9235,9235,70,19/06/2018,56000.0,0,1,0
9236,9236,68,16/04/2016,68000.0,0,1,0
9237,9237,57,31/03/2018,35000.0,1,0,0
9238,9238,54,07/06/2018,57000.0,0,1,0
9239,9239,65,10/06/2016,95000.0,1,0,0
9240,9240,75,24/10/2017,56000.0,0,1,0
9241,9241,66,17/01/2016,62000.0,0,1,0
9243,9243,48,19/12/2017,100000.0,1,0,0
9244,9244,62,25/11/2015,92000.0,1,0,0
9245,9245,28,27/07/2015,60000.0,0,1,0
9246,9246,47,05/06/2018,39000.0,1,0,0
9247,9247,77,08/09/2017,44000.0,1,0,0
9248,9248,25,22/08/2017,33000.0,0,1,0
9249,9249,64,30/04/2018,69000.0,0,1,0
9250,9250,80,17/07/2016,88000.0,1,0,0
9251,9251,34,12/12/2017,34000.0,0,1,0
9252,9252,59,19/08/2014,36000.0,0,1,0
9253,9253,20,20/04/2018,44000.0,0,1,0
9254,9254,47,22/08/2015,66000.0,0,1,0
9255,9255,42,04/04/2014,93000.0,0,1,0
9257,9257,89,13/01/2015,74000.0,0,1,0
9259,9259,43,16/05/2018,89000.0,0,1,0
9260,9260,29,25/01/2018,60000.0,0,1,0
9261,9261,61,25/10/2016,64000.0,1,0,0
9262,9262,63,20/04/2016,67000.0,1,0,0
9263,9263,28,26/06/2018,33000.0,0,1,0
9264,9264,53,18/02/2017,100000.0,1,0,0
9265,9265,38,04/12/2015,45000.0,0,1,0
9266,9266,42,10/12/2014,60000.0,0,1,0
9267,9267,60,03/09/2017,62000.0,1,0,0
9268,9268,33,03/11/2017,58000.0,0,1,0
9269,9269,30,24/08/2016,59000.0,0,1,0
9270,9270,37,04/01/2016,51000.0,0,1,0
9271,9271,34,21/10/2014,71000.0,0,1,0
9274,9274,40,08/10/2013,56000.0,1,0,0
9275,9275,83,08/06/2016,66000.0,0,1,0
9276,9276,51,16/04/2017,96000.0,0,1,0
9277,9277,31,15/05/2018,56000.0,0,1,0
9278,9278,36,28/01/2018,63000.0,0,1,0
9279,9279,67,20/08/2016,52000.0,1,0,0
9280,9280,46,06/05/2015,75000.0,1,0,0
9281,9281,51,16/08/2015,64000.0,0,1,0
9282,9282,52,16/02/2016,80000.0,1,0,0
9283,9283,70,07/05/2018,45000.0,0,1,0
9284,9284,75,25/11/2016,97000.0,0,1,0
9285,9285,43,18/07/2017,70000.0,0,0,1
9286,9286,34,07/09/2016,35000.0,1,0,0
9287,9287,38,16/11/2017,58000.0,1,0,0
9288,9288,44,05/12/2015,62000.0,0,1,0
9289,9289,70,29/05/2018,55000.0,0,1,0
9290,9290,45,09/07/2017,65000.0,0,1,0
9291,9291,56,15/08/2017,72000.0,0,1,0
9292,9292,59,09/02/2016,88000.0,1,0,0
9293,9293,28,12/12/2017,58000.0,1,0,0
9294,9294,76,17/06/2018,68000.0,0,1,0
9295,9295,66,15/01/2018,58000.0,0,1,0
9296,9296,42,09/07/2016,35000.0,1,0,0
9298,9298,41,08/01/2018,41000.0,0,1,0
9299,9299,30,26/09/2013,33000.0,0,1,0
9300,9300,24,15/12/2017,62000.0,0,1,0
9301,9301,60,21/09/2017,40000.0,0,1,0
9302,9302,52,27/07/2016,50000.0,1,0,0
9303,9303,83,02/05/2018,81000.0,0,1,0
9304,9304,58,12/06/2018,85000.0,0,1,0
9305,9305,48,22/02/2017,75000.0,0,1,0
9307,9307,58,30/06/2018,102000.0,1,0,0
9308,9308,55,13/12/2014,52000.0,0,1,0
9309,9309,81,04/05/2018,65000.0,1,0,0
9311,9311,59,12/09/2017,98000.0,1,0,0
9312,9312,61,25/05/2014,57000.0,0,1,0
9313,9313,48,29/07/2016,59000.0,0,1,0
9314,9314,19,12/03/2015,59000.0,0,1,0
9315,9315,56,26/09/2015,97000.0,0,1,0
9316,9316,67,22/02/2018,82000.0,0,1,0
9317,9317,62,19/04/2014,78000.0,0,1,0
9318,9318,77,14/04/2016,117000.0,1,0,0
9320,9320,74,26/09/2016,112000.0,0,1,0
9321,9321,84,20/05/2016,83000.0,1,0,0
9323,9323,86,08/10/2017,90000.0,0,1,0
9324,9324,47,01/05/2018,50000.0,0,1,0
9325,9325,76,27/10/2016,66000.0,1,0,0
9326,9326,79,02/08/2017,54000.0,0,1,0
9329,9329,65,20/02/2017,59000.0,0,1,0
9330,9330,31,20/01/2018,69000.0,0,1,0
9332,9332,72,14/06/2018,54000.0,0,1,0
9333,9333,19,25/09/2017,70000.0,0,1,0
9334,9334,87,25/06/2014,37000.0,1,0,0
9335,9335,32,11/04/2018,63000.0,0,1,0
9336,9336,44,21/09/2017,46000.0,0,1,0
9337,9337,40,11/02/2018,75000.0,1,0,0
9338,9338,51,25/11/2017,41000.0,1,0,0
9339,9339,26,06/01/2015,50000.0,0,1,0
9340,9340,47,29/07/2017,40000.0,0,1,0
9341,9341,51,21/10/2017,69000.0,0,1,0
9342,9342,77,27/01/2017,103000.0,0,1,0
9343,9343,31,31/10/2017,72000.0,0,1,0
9344,9344,36,07/03/2016,72000.0,0,1,0
9345,9345,70,22/10/2016,100000.0,1,0,0
9346,9346,54,08/04/2018,40000.0,0,1,0
9347,9347,18,11/07/2016,41000.0,0,1,0
9348,9348,22,28/05/2017,64000.0,0,0,1
9349,9349,72,28/07/2017,75000.0,1,0,0
9351,9351,80,12/12/2017,82000.0,1,0,0
9352,9352,47,01/02/2018,63000.0,0,1,0
9353,9353,59,19/06/2018,56000.0,1,0,0
9354,9354,60,05/11/2017,66000.0,0,1,0
9355,9355,61,28/09/2014,98000.0,0,1,0
9356,9356,27,06/10/2017,69000.0,0,1,0
9357,9357,60,14/12/2016,88000.0,1,0,0
9358,9358,69,02/10/2017,105000.0,1,0,0
9359,9359,62,02/12/2017,32000.0,0,1,0
9360,9360,29,25/02/2017,57000.0,0,1,0
9361,9361,84,12/06/2018,32000.0,0,1,0
9362,9362,65,08/11/2016,40000.0,0,1,0
9363,9363,39,24/07/2017,71000.0,0,1,0
9364,9364,24,24/05/2017,65000.0,0,1,0
9365,9365,62,13/04/2016,84000.0,1,0,0
9366,9366,59,05/09/2017,57000.0,1,0,0
9367,9367,47,18/04/2018,46000.0,0,1,0
9368,9368,43,14/08/2015,68000.0,1,0,0
9369,9369,83,05/12/2017,71000.0,0,1,0
9370,9370,49,02/06/2018,94000.0,1,0,0
9371,9371,79,11/12/2017,70000.0,1,0,0
9372,9372,58,05/10/2015,32000.0,1,0,0
9373,9373,87,02/07/2016,46000.0,1,0,0
9374,9374,67,09/06/2016,89000.0,0,1,0
9375,9375,29,30/10/2017,72000.0,0,1,0
9376,9376,40,05/03/2016,78000.0,1,0,0
9377,9377,59,05/06/2016,49000.0,1,0,0
9378,9378,55,10/03/2018,74000.0,0,1,0
9379,9379,51,10/10/2017,97000.0,1,0,0
9381,9381,71,14/07/2016,86000.0,1,0,0
9382,9382,61,25/08/2013,33000.0,0,1,0
9385,9385,21,18/09/2017,46000.0,0,1,0
9386,9386,41,29/01/2018,38000.0,1,0,0
9387,9387,50,12/03/2018,91000.0,1,0,0
9388,9388,30,09/05/2016,54000.0,1,0,0
9389,9389,57,24/05/2016,74000.0,1,0,0
9390,9390,48,16/02/2014,42000.0,0,1,0
9391,9391,60,06/05/2016,93000.0,1,0,0
9392,9392,76,22/02/2017,64000.0,0,1,0
9393,9393,63,19/02/2018,93000.0,1,0,0
9394,9394,64,25/09/2016,75000.0,1,0,0
9396,9396,31,14/01/2018,45000.0,0,1,0
9397,9397,65,11/09/2017,83000.0,1,0,0
9398,9398,30,01/06/2018,67000.0,0,1,0
9399,9399,51,26/01/2018,51000.0,1,0,0
9400,9400,77,02/10/2017,75000.0,0,1,0
9401,9401,56,27/07/2015,82000.0,0,1,0
9402,9402,49,25/01/2017,44000.0,1,0,0
9403,9403,40,31/07/2016,58000.0,1,0,0
9404,9404,62,02/08/2017,120000.0,1,0,0
9405,9405,64,21/11/2017,79000.0,0,1,0
9407,9407,76,05/11/2016,71000.0,1,0,0
9409,9409,79,07/02/2018,67000.0,1,0,0
9410,9410,21,15/11/2015,66000.0,1,0,0
9411,9411,80,01/03/2017,116000.0,1,0,0
9412,9412,41,25/11/2016,58000.0,0,1,0
9413,9413,22,23/09/2017,48000.0,0,1,0
9414,9414,65,29/09/2017,84000.0,1,0,0
9416,9416,68,26/09/2015,119000.0,1,0,0
9417,9417,19,25/07/2018,44000.0,1,0,0
9418,9418,22,14/09/2017,35000.0,0,1,0
9419,9419,76,22/11/2016,32000.0,1,0,0
9420,9420,57,24/01/2018,96000.0,1,0,0
9421,9421,60,10/11/2016,83000.0,1,0,0
9422,9422,90,11/08/2017,66000.0,1,0,0
9423,9423,27,22/02/2018,57000.0,0,1,0
9424,9424,81,03/02/2016,75000.0,1,0,0
9425,9425,55,26/12/2017,61000.0,0,1,0
9427,9427,25,17/07/2014,53000.0,1,0,0
9428,9428,75,20/12/2016,56000.0,1,0,0
9429,9429,80,08/04/2018,96000.0,0,1,0
9430,9430,34,18/12/2017,42000.0,0,1,0
9431,9431,77,12/12/2017,49000.0,0,1,0
9432,9432,43,04/09/2015,60000.0,1,0,0
9433,9433,41,28/05/2016,49000.0,0,1,0
9434,9434,74,12/12/2015,92000.0,1,0,0
9435,9435,71,29/06/2017,57000.0,0,1,0
9436,9436,22,14/09/2016,36000.0,0,1,0
9437,9437,63,11/04/2018,43000.0,0,1,0
9438,9438,80,19/05/2018,71000.0,1,0,0
9439,9439,60,20/02/2016,57000.0,1,0,0
9440,9440,42,27/09/2017,58000.0,0,1,0
9441,9441,58,27/11/2017,68000.0,1,0,0
9442,9442,70,14/04/2018,82000.0,0,1,0
9443,9443,30,06/07/2014,43000.0,0,1,0
9444,9444,59,06/11/2016,98000.0,1,0,0
9446,9446,47,11/01/2018,74000.0,0,1,0
9447,9447,39,18/08/2017,65000.0,0,1,0
9448,9448,51,19/12/2016,84000.0,1,0,0
9450,9450,41,23/06/2018,57000.0,1,0,0
9451,9451,58,31/05/2018,66000.0,0,1,0
9452,9452,53,16/09/2017,33000.0,0,1,0
9453,9453,53,13/10/2017,34000.0,0,1,0
9454,9454,45,19/08/2015,90000.0,0,1,0
9455,9455,77,20/01/2017,37000.0,1,0,0
9456,9456,50,30/10/2015,92000.0,0,1,0
9457,9457,55,29/11/2016,55000.0,1,0,0
9459,9459,39,08/12/2017,50000.0,0,1,0
9460,9460,38,13/06/2018,75000.0,0,1,0
9462,9462,79,06/12/2013,58000.0,0,1,0
9464,9464,55,01/09/2017,105000.0,0,1,0
9465,9465,24,27/12/2017,50000.0,0,1,0
9466,9466,22,24/01/2018,42000.0,0,1,0
9467,9467,50,03/07/2016,72000.0,0,1,0
9468,9468,61,03/03/2017,77000.0,0,1,0
9469,9469,64,08/11/2015,72000.0,0,1,0
9471,9471,90,30/05/2018,57000.0,0,1,0
9472,9472,49,31/01/2018,51000.0,0,1,0
9473,9473,34,22/09/2017,56000.0,1,0,0
9474,9474,93,09/06/2016,74000.0,1,0,0
9475,9475,70,19/09/2016,46000.0,0,1,0
9476,9476,51,02/01/2018,78000.0,0,1,0
9477,9477,54,08/05/2016,89000.0,0,1,0
9478,9478,61,06/08/2015,71000.0,0,1,0
9479,9479,53,30/11/2016,110000.0,1,0,0
9480,9480,76,06/08/2015,114000.0,1,0,0
9481,9481,60,13/02/2016,97000.0,1,0,0
9482,9482,49,17/11/2017,79000.0,0,1,0
9483,9483,88,21/08/2017,63000.0,1,0,0
9484,9484,46,25/04/2017,34000.0,0,1,0
9486,9486,49,20/03/2014,70000.0,0,1,0
9487,9487,26,07/09/2017,72000.0,0,1,0
9488,9488,39,07/10/2016,59000.0,0,1,0
9489,9489,56,20/11/2017,92000.0,1,0,0
9490,9490,54,13/05/2017,73000.0,1,0,0
9491,9491,40,30/07/2017,88000.0,0,0,1
9492,9492,79,06/09/2015,114000.0,0,1,0
9493,9493,72,22/09/2017,109000.0,1,0,0
9494,9494,70,21/12/2016,59000.0,1,0,0
9495,9495,52,07/10/2017,59000.0,0,1,0
